Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Playto Labs,$0.48,13/10/2021,Bengaluru,Edtech,Seed,https://yourstory.com/2021/10/bengaluru-playto-labs-seed-round-inflection-point-ventures,Inflection Point Ventures
Arcana,$2.30,13/10/2021,Bengaluru,Web3 & Crypto,Seed,https://yourstory.com/2021/10/funding-blockchain-startup-arcana-republic-crypto-woodstock-dcg-sahil-lavingia,Republic Crypto;Digital Currency Group (DCG);Hyperedge;Sahil Lavingia's shl;Ganesh Swami;CEO of
Fraazo,$50.00,13/10/2021,Mumbai,D2C,Series B,https://yourstory.com/2021/10/funding-alert-fraazo-series-b-westbridge-capital,WestBridge Capital;Sixth Sense Ventures;NABVENTURES
Niro,$3.50,13/10/2021,India,Fintech,Seed,https://yourstory.com/2021/10/funding-alert-fintech-startup-niro-seed-investment-elevar-equity,Elevar Equity
Creative Galileo,$2.50,12/10/2021,India,Edtech,,https://yourstory.com/2021/10/funding-alert-creative-galileo-kalaari-capital,Kalaari Capital
AnKa SumMor,$1.39,13/10/2021,Hyderabad,General,Pre-Series A,https://yourstory.com/2021/10/funding-anka-summor-pre-series-a-inflection-point-ventures,Inflection Point Ventures
Crater,$1.00,12/10/2021,Bengaluru,SaaS,Seed,https://yourstory.com/2021/10/startup-news-and-updates-daily-roundup-october-12-2021,Nitis;Prakash Mody;CEO of Unichem;Naresh Wadhwa;President Asia Pacific;Japan- Arista Networks
Hubilo,$125.00,12/10/2021,Bengaluru,General,Series B,https://yourstory.com/2021/10/funding-alert-hubilo-series-b-investment-alkeon-capital,Alkeon Capital;Lightspeed Venture Partners
Zetwerk,$59.88,12/10/2021,India,General,Series E,https://yourstory.com/2021/10/funding-alert-zetwerk-rs-500-cr-financing-agreement-tradecred,D1 Capital Partners
EarnWealth,$0.42,11/10/2021,Pune,Fintech,Pre-Series A,https://yourstory.com/2021/10/funding-alert-social-commerce-fintech-startup-earnwealth,
NFTically,$1.00,12/10/2021,India,SaaS,Seed,https://yourstory.com/2021/10/funding-global-nft-marketplace-creator-nftically-pre-series-a-round,Nitish Mittersain
ForeignAdmits,$0.41,11/10/2021,Bengaluru,General,Seed,https://yourstory.com/2021/10/funding-alert-data-driven-education-platform-foreignadmits-unicorn-india-ventures,Unicorn India Ventures;RiDiK Technology from Singapore;Manoranjan Mohapatra;Kumar Siddhartha (CEO;Greytrix);Chandra Shekhar Sharma (HoD;Physics;Reliable Institute;Kota
Ola Electric,$200.00,09/10/2021,India,EV & Mobility,Debt,https://yourstory.com/2021/10/ola-electric-scooter-raises-200-million-5-billion-valuation-sources,
Transteel,$0.48,08/10/2021,India,Logistics,Debt,https://yourstory.com/2021/10/funding-alert-office-furniture-brand-transteel-klub,
Ishitva,$1.00,08/10/2021,Ahmedabad,General,Pre-Series A,https://yourstory.com/2021/10/funding-alert-ishitva-pre-series-inflection-point-ventures,Inflection Point Ventures
RBI,,08/10/2021,India,General,Unknown,https://yourstory.com/2021/10/rbi-raises-imps-limit-2-lakh-5-lakh-digital-transactions,
Servify,$100.00,11/10/2021,Mumbai,Fintech,Series D,https://inc42.com/buzz/exclusive-servify-to-raise-100-mn-from-new-existing-investors/,Iron Pillar;Blume Ventures
Melorra,$9.46,11/10/2021,India,Ecommerce,Debt,https://inc42.com/buzz/exclusive-melorra-bags-10-mn-in-debt-from-kalpraj-dharamshi-others/,Kalpraj Dharamshi;Symphony Asia;Puneet Bhatia;Mukul Agarwal
Visit Health,$7.50,11/10/2021,Gurugram,Enterprise Tech,,https://inc42.com/buzz/pb-fintechs-docprime-invests-7-5-mn-in-visit-health/,Docprime
M2P Fintech,$35.00,12/10/2021,Tamil Nadu,Fintech,Series C,https://inc42.com/buzz/banking-infra-provider-m2p-fintech-raises-35-mn-from-tiger-global/,Tiger Global;BEENEXT;Flourish Ventures;Omidyar Network India;8i Ventures;Better Capital
BRIDGEi2i,,12/10/2021,Bengaluru,AI,Acquisition,https://inc42.com/buzz/accenture-acquires-bengaluru-based-ai-and-analytics-startup-bridgei2i/,
Rulezero,$2.50,09/10/2021,Bengaluru,Fintech,Seed,https://inc42.com/buzz/equity-management-startup-rulezero-secures-seed-funds/,The Treasury;Valiant Capital;YourNest Venture Capital;Blume Founders Fund
Log 9 Materials,$2.00,08/10/2021,Bengaluru,Clean Tech,Series A,https://inc42.com/buzz/battery-tech-startup-log-9-raises-funds-from-petronas/,Amara Raja Batteries;PETRONAS;Exfinity Ventures;Sequoia Capital India Surge
Waycool,$11.50,13/10/2021,Chennai,Agritech,Series D,https://entrackr.com/2021/10/exclusive-waycool-kicks-off-a-new-round-at-a-valuation-of-335-mn/,LGT Group
Wiingy,$0.40,13/10/2021,India,Edtech,Seed,https://entrackr.com/2021/10/robotics-edtech-startup-wiingy-raises-400k-in-angel-round/,Aroa Ventures;Abhinav Sinha;Maninder Gulati;Kavikrut;Rohit Kapoor;Ashish Goel;Vineet Nanda;Manish Chopra
CredAvenue,$90.00,13/10/2021,Chennai,Fintech,Series A,https://entrackr.com/2021/10/decoding-credavenues-90-mn-series-a-round-and-shareholding/,Sequoia Capital;Lightspeed;TVS Shriram;LightRock;CRED
SALT,$0.50,11/10/2021,India,Fintech,Pre-Seed,https://entrackr.com/2021/10/payments-platform-salt-raises-pre-seed-round-from-angels/,Prashant Pansare;Amit Goel;Vishrut Bubna;Supermorpheus
Spayee,$25.00,11/10/2021,Noida,Edtech,Acquisition,https://entrackr.com/2021/10/unacademys-graphy-acquires-edtech-startup-spayee-for-25-mn/,Graphy
Leap.club,$0.81,11/10/2021,Bengaluru,Professional Network,Pre-Series A,https://entrackr.com/2021/10/leap-club-raises-810k-in-pre-series-a-round/,Enzia Ventures;Kunal Shah;Whiteboard Capital;Titan Capital;Artha India Ventures
F5,$0.60,11/10/2021,India,D2C,Pre-Series A,https://entrackr.com/2021/10/auxano-capital-leads-pre-series-a-round-in-d2c-service-brand-f5/,Auxano Capital;Huddle;Lets Venture;Venture Catalyst
The Moms Co.,,08/10/2021,India,D2C,Acquisition,https://yourstory.com/2021/10/d2c-mother-baby-care-brand-the-moms-co-acquisition-good-glam-group,Good Glamm Group
Ally.io,,08/10/2021,Chennai,SaaS,Acquisition,https://yourstory.com/2021/10/microsoft-acquires-saas-startup-allyio-lee-fixel,Microsoft
