Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
BlueLearn,$0.39,10/08/2021,Pune,Edtech,Pre-Seed,https://yourstory.com/2021/08/edtech-platform-bluelearn-raises-pre-seed-round-lightspeed,Lightspeed;100X
Wiz Freight,$3.50,10/08/2021,India,Logistics,Seed,https://yourstory.com/2021/08/digital-freight-management-startup-wiz-freight-seed-round,Axilor;Arali Ventures;Foundamental
Kenko Health,$1.70,10/08/2021,Mumbai,Insurtech,Pre-Series A,https://yourstory.com/2021/08/funding-alert-kenko-health-pre-series-a-beenext-orios,BEENEXT;Orios;Sequoia’s Surge;Accelerator VC
Mudrex,$2.50,10/08/2021,Bengaluru,Web3 & Crypto,Seed,https://yourstory.com/2021/08/funding-yc-crypto-investing-platform-mudrex-nexus-venture,Nexus Venture Partners;Village Global;Kunal Shah;Anand Chandrashekharan;Anjali Bansal
Squadcast,$6.00,06/08/2021,India,SaaS,Pre-Series A,https://yourstory.com/2021/08/saas-startup-funding-squadcast-dnx-wipro,DNX Ventures;Elevation Capital;IT services giant Wipro of an additional $1
Pixuate,$1.00,06/08/2021,Bengaluru,Logistics,Seed,https://yourstory.com/2021/08/funding-alert-deeptech-video-analytics-platform-pixuate-sucseed-indovation-fund,SucSEED Indovation Fund
Goodmeetings,$1.70,06/08/2021,India,Deeptech & AI,Pre-Series A,https://yourstory.com/2021/08/tech-startup-goodmeetings-raises-17million-pre-seriesa-chiratae-ventures,Chiratae Ventures;SoftBank Vision Fund 2
Neobank Jupiter,$44.00,05/08/2021,Mumbai,Fintech,Series A,https://yourstory.com/2021/08/funding-alert-neobank-jupiter-launch,Brazil-based
UrbanMatrix Technologies,$0.14,05/08/2021,Bengaluru,General,,https://yourstory.com/2021/08/drone-startup-urbanmatrix-technologies-raises-12cr,
RenewBuy,$10.00,05/08/2021,Gurugram,Deeptech & AI,Series C,https://yourstory.com/2021/08/funding-alert-insurtech-startup-renewbuy-evolvence-capital,Apis Partners
CollPoll,$1.92,05/08/2021,India,Edtech,Pre-Seed,https://yourstory.com/2021/08/startup-news-updates-daily-roundup-august-5-2021,Better Capital;First Cheque;Titan Capital
Log 9,$8.50,09/08/2021,India,Enterprise Tech,Series A,https://inc42.com/buzz/battery-tech-startup-log-9-raises-8-5-mn-funding-led-by-amara-raja-batteries/,Amara Raja Batteries;Rajesh Yabaji;Chanakya Hridaya;Rajesh Ramaiah
Moneylicious Securities,,10/08/2021,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/pravin-jadhavs-raise-acquires-stock-broker-moneylicious/,
Robosoft Technologies,$96.41,10/08/2021,Udupi,Enterprise Tech,Acquisition,https://inc42.com/buzz/indias-app-developer-robosoft-technologies-acquired-by-japans-technopro/,TechnoPro Holdings
Rozana.in,$1.50,10/08/2021,India,Social Commerce,,https://inc42.com/buzz/ieg-india-backs-peer-commerce-platform-rozana-in/,IEG Investment Banking Group;IEG India 12 Apostel
Ping,$3.50,11/08/2021,India,Ecommerce,Seed,https://inc42.com/buzz/ping-raises-3-5-mn-in-seed-fund-from-elevation-capital/,Elevation Capital
Chakr Innovation,$0.24,11/08/2021,New Delhi,Clean Tech,,https://inc42.com/buzz/chakr-innovation-raises-inr-2-cr-from-ongc-startup-fund/,ONGC Start-up Fund
Blue Tokai Coffee Roasters,$2.04,11/08/2021,Delhi,Ecommerce,Bridge,https://inc42.com/buzz/d2c-coffee-brand-blue-tokai-raises-funds-from-anicut-angel/,Anicut Angel Fund
Yellow.ai,$78.15,05/08/2021,India,Enterprise Tech,Series C,https://inc42.com/buzz/enterprise-conversational-ai-startup-yellow-ai-raises-78-mn/,WestBridge Capital;Sapphire Ventures;Salesforce Ventures
AbhiBus,,05/08/2021,Hyderabad,Travel Tech,Acquisition,https://inc42.com/buzz/ipo-bound-ixigo-acquires-inter-city-bus-ticketing-platform-abhibus/,
Neolync,$2.40,06/08/2021,India,Advanced Hardware & Technology,,https://inc42.com/buzz/ril-subsidiary-invests-inr-20-cr-in-electronics-manufacturer-neolync/,Reliance Strategic Business Ventures
Mindtickle,$100.00,06/08/2021,Pune,Enterprise Tech,Series E,https://inc42.com/buzz/mindtickle-enters-unicorn-club-with-softbank-led-100-mn-series-e/,SoftBank;Norwest Venture Partners;Canaan;NewView Capital;Qualcomm Ventures
Soothe Healthcare,$15.57,07/08/2021,India,Ecommerce,Series C,https://inc42.com/buzz/hygiene-products-startup-soothe-healthcare-raises-17-5-mn/,A91 Partners;Sixth Sense Ventures
Neuron7.ai,$4.20,11/08/2021,India,Cloud software,Seed,https://entrackr.com/2021/08/nexus-and-battery-ventures-lead-4-2-mn-seed-round-in-neuron7-ai/,Nexus Venture Partners;Battery Ventures
CoinDCX,$90.00,11/08/2021,India,Cryptocurrency,Series C,https://entrackr.com/2021/08/decoding-coindcx-series-c-round-and-current-shareholding-structure/,B Capital Group;Polychain;Block.one;Coinbase;Uncorrelated Fund;Jump Capital
FlashPrep,$0.50,10/08/2021,Bengaluru,Edtech,Pre-Seed,https://entrackr.com/2021/08/flashprep-raises-500k-in-a-pre-seed-round-led-by-venture-highway/,Venture Highway;Better Capital;First Cheque
Moneylicious,,10/08/2021,Mumbai,Fintech,Acquisition,https://entrackr.com/2021/08/pravin-jadhavs-raise-financial-acquires-stock-broker-moneylicious/,Raise Financial Services
upGrad,$185.00,09/08/2021,India,Edtech,,https://entrackr.com/2021/08/upgrad-graduates-to-unicorn-batch-with-1-2-bn-valuation/,Temasek;International Finance Corporation;IIFL
InShorts,$60.00,07/08/2021,India,News aggregation,,https://entrackr.com/2021/08/in-short-all-about-inshorts-latest-round-shareholding-secondary-and-financials/,Vy Capital;Addition;SIG Global;A91 Emerging Fund
Whatfix,,10/08/2021,India,SaaS,Acquisition,https://yourstory.com/2021/08/whatfix-acquires-nittio-learning-saas-startup,Whatfix
Log 9 Materials,$8.50,09/08/2021,Bengaluru,Deeptech,Series A,https://yourstory.com/2021/08/startup-news-and-updates-daily-roundup-august-9-2021,Amara Raja Batteries
Minimalist,$15.00,08/08/2021,Mumbai,D2C,Series A,https://yourstory.com/2021/08/minimalist-mohit-yadav-startup-fundraise,Sequoia India;Unilever Ventures
Mindtickle,$100.00,07/08/2021,Pune,SaaS,Series E,https://yourstory.com/2021/08/jobs-roundup-mindtickle-startup-unicorn,SoftBank Vision Fund 2
Soothe Healthcare,$15.57,06/08/2021,India,Personal Hygiene,Series C,https://yourstory.com/2021/08/personal-hygiene-brand-soothe-raises-seriesc-a91-partners,A91 Partners
Playo,$0.50,06/08/2021,Bengaluru,Sportstech,Pre-Series A,https://yourstory.com/2021/08/funding-alert-sportstech-startup-playo-pre-series-a-ah-ventures,ah! Ventures
Mindtickle,$100.00,05/08/2021,Pune,SaaS,Series E,https://yourstory.com/2021/08/funding-mindtickle-turns-unicorn-softbank-vision-fund-2,SoftBank Vision Fund 2;Norwest Venture Partners;Canaan;NewView Capital;Qualcomm Ventures
