Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Biconomy,$1.50,11/01/2021,India,Web3 & Crypto,Seed,https://yourstory.com/2021/01/funding-blockchain-developer-tool-provider-biconomy-seed-round,Eden Block;Fenbushi Capital;Binance;DACM;Outlier Ventures;Zee Prime Capital;Woodstock Capital;MiH Ventures;Chorus One);James Simpson (CEO of mStable);Marwan Alzarouni (CEO of Dubai Blockchain Center) also participated in this round
Samunnati,$10.73,11/01/2021,Chennai,General,Debt,https://yourstory.com/2021/01/funding-alert-agri-value-chain-enabler-samunnati-fmo-triodos-im,
Meddo,$3.00,08/01/2021,Gurugram,Healthtech,Pre-Series A,https://yourstory.com/2021/01/funding-healthtech-startup-meddo-pre-series-a,SRI Capital
Unacademy,$50.00,13/01/2021,Bengaluru,Edtech,,https://inc42.com/buzz/unacademy-completes-50-mn-secondary-transaction-round/,Tiger Global;Dragoneer Investment Group;Steadview Capital;General Atlantic
Bizongo,$8.19,08/01/2021,Mumbai,Enterprise Tech,Series C,https://inc42.com/buzz/exclusive-bizongo-to-raise-inr-68-35-cr-from-accel-idg-others/,Accel India;IDG Ventures;International Finance Corporation;CDC Group
Jumbotail,$25.00,09/01/2021,Bengaluru,Ecommerce,Series B,https://inc42.com/buzz/jumbotail-completes-25-mn-funding-to-expand-its-store-network/,VII Ventures;Nutresa;Veronorte;Nexus Venture Partners;Discovery Ventures
True Elements,$1.20,12/01/2021,Pune,D2C,,https://inc42.com/buzz/true-elements-funding-sidbi/,Maharashtra State Social Venture Fund;SIDBI
VComply,$6.00,13/01/2021,Kolkata,SaaS,Series A,https://inc42.com/buzz/regtech-saas-startup-vcomply-bags-series-a-to-expand-to-us-europe/,Accel;Counterpart Ventures
Ergos,$9.70,14/01/2021,Patna,Agritech,Series A,https://inc42.com/buzz/agritec-startup-ergos-closes-inr-81cr-series-a-with-cdc-group-funding/,CDC Group;Aavishkaar Capital;Chiratae Ventures
Mfine,$29.47,12/01/2021,India,Healthtech,,https://entrackr.com/2021/01/exclusive-mfine-to-raise-rs-246-cr-from-existing-backers/,SBI Ven Capital;Beenext;Stellaris Venture Partners;Prime Venture Partners;CateTech
La Renon,$30.00,11/01/2021,Ahmedabad,Pharma,,https://entrackr.com/2021/01/a91-partners-pumps-30-mn-in-sequoia-backed-la-renon/,A91 Partners
Box8,$2.40,09/01/2021,Mumbai,Foodtech,Series C,https://entrackr.com/2021/01/exclusive-box8-and-freshmenu-raise-fresh-capital/,KVS Software;Neerav Parekh;Fortune Investment;Craft House India;Vijay Kumar Mishra;Amgele Family Trust
Ergos,$2.69,13/01/2021,Bihar,agritech,Series A,https://yourstory.com/2021/01/funding-alert-ergos-receives-fresh-fund-cdc-group,CDC Group
Aakash Educational Services,$1000.00,12/01/2021,India,edtech,Acquisition,https://yourstory.com/2021/01/edtech-unicorn-byjus-acquires-aakash-blackstone-group,BYJU'S
KUWY Technology,,11/01/2021,Chennai,fintech,Acquisition,https://yourstory.com/2021/01/volkswagen-finance-india-stake-kuwy-technology-fintech,Volkswagen Finance India
toothsi,$5.00,08/01/2021,Mumbai,healthtech,Series A,https://yourstory.com/2021/01/funding-alert-health-wellness-startup-toothsi-think-investments,Think Investments;Nimesh Kampani;Siddharth Shah;Ramakant Sharma
