Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
SplashLearn,$18.00,09/02/2021,Gurugram,Edtech,Series C,https://yourstory.com/2021/02/funding-alert-splashlearn-raises-18-million-seriesc-funding,Owl Ventures;Accel
Scentials,$6.00,09/02/2021,Mumbai,General,,https://yourstory.com/2021/02/funding-alert-mahesh-bhupathis-personal-care-company-scentials-tiw-pe,Unilever Ventures
Nothing,$15.00,09/02/2021,India,General,Series A,https://yourstory.com/2021/02/funding-oneplus-carl-peis-consumer-tech-startup-nothing-gv,GV
Nazara Technologies,$11.98,09/02/2021,Mumbai,Gaming,Acquisition,https://yourstory.com/2021/02/funding-alert-nazara-technologies-raises-rs-100cr-hornbill-capital,
ABL Workspaces,$0.60,09/02/2021,Delhi,General,Pre-Series A,https://yourstory.com/2021/02/funding-abl-workspaces-canadian-investment-firm-wurk,
Progcap,$1.20,09/02/2021,New Delhi,Fintech,Venture Debt,https://yourstory.com/2021/02/funding-sequoia-backed-fintech-startup-progcap-stride-ventures,
GlobalFair,$2.00,08/02/2021,Gurugram,General,Seed,https://yourstory.com/2021/02/funding-alert-globalfair-seed-round-saama-capital-india-quotient,Saama Capital;India Quotient
Unlu,$1.08,08/02/2021,Delhi,General,Seed,https://yourstory.com/2021/02/funding-alert-celebrity-engagement-platform-unlu-nexus-venture-partners,Nexus;Mumbai Angels;TiE
TenderCuts,$15.00,08/02/2021,Chennai,E-commerce,,https://yourstory.com/2021/02/funding-meat-seafood-brand-tendercuts-paragon-partners-nabventures,Paragon Partners;NABVENTURES;NABARD
Newton School,$5.00,08/02/2021,Bengaluru,Edtech,Series A,https://yourstory.com/2021/02/edtech-startup-newton-school-raises-5million-dollar-seriesa,RTP Global
AutomataPi,$0.36,08/02/2021,India,SaaS,Seed,https://yourstory.com/2021/02/funding-alert-digital-automation-platform-automatapi-indian-angel-network,Indian Angel Network;KRS Jamwal;Jaideep Mehta;Prashant Pahade;Nitin Jain
Supersourcing,$0.18,08/02/2021,Indore,General,Seed,https://yourstory.com/2021/02/funding-alert-supersourcing-raises-seed-round-vijay-shekhar-sharma-ritesh-malik,
VerSe Innovation,$100.00,08/02/2021,India,Deeptech & AI,,https://yourstory.com/2021/02/funding-verse-innovation-100-million-qatar-investment-glade-brook,Canaan Valley Capital
GlobalFair,$2.00,09/02/2021,Gurugram,Enterprise Tech,Seed,https://inc42.com/buzz/b2b-trading-platform-globalfair-raises-seed-funding-from-saama-capital-others/,Saama Capital;India Quotient;First Cheque;Kunal Shah;Harshil Mathur;Harsh Shah;Farooq Adam
Fitternity,,09/02/2021,Mumbai,Health Tech,Acquisition,https://inc42.com/buzz/curefit-acquires-fitness-aggregator-fitternity-to-expand-gym-base/,
Phable Care,$12.00,10/02/2021,Bengaluru,Health Tech,Series A,https://inc42.com/buzz/phable-care-raises-12-mn-series-a-funding-from-manipal-hospitals/,Manipal Hospitals;SOSV;Fresco Capital;Social Starts
Method & Madness,$2.00,10/02/2021,India,Real Estate Tech,Seed,https://inc42.com/buzz/real-estate-startup-method-madness-bags-2-mn-from-tinder-founder/,Justin Mateen
Dailyhunt (Verse Innovation),$100.00,08/02/2021,India,Media,Series H,https://entrackr.com/2021/02/dailyhunt-scoops-up-100-mn-in-series-h-round/,Qatar Investment Authority;Glade Brook Capital Partners;Canaan Valley Capital;Sofina Group
Curefit,$12.70,05/02/2021,California,Fitness,Acquisition,https://entrackr.com/2021/02/decoding-curefits-shareholding-pattern-after-the-onyx-acquisition/,Curefit
FPL Technologies,$21.92,05/02/2021,Pune,Fintech,Series B,https://entrackr.com/2021/02/exclusive-onecard-maker-fpl-technologies-scores-rs-183-cr-series-b-round/,Sequoia Capital;Matrix Partners;Hummingbird Ventures
Bombinate Technologies (Koo),$4.10,05/02/2021,India,Social Media,Series A,https://entrackr.com/2021/02/koos-parent-value-rs-200-cr-after-series-a-round-over-25-jump/,3one4 Capital;Accel Partners;Kalaari Capital;Dream Incubator;Blume Ventures
Mobile Premier League,$95.00,06/02/2021,India,Gaming,,https://yourstory.com/2021/02/weekly-funding-roundup-vc-funding-zetwerk-mobile-premier-league,Composite Capital;Moore Strategic Ventures
Zingbus,,10/02/2021,India,Mobility,Pre-Series A,https://yourstory.com/2021/02/funding-alert-zingbus-pre-series-a-venture-catalysts-ritesh-agarwal,Venture Catalysts;Titan Capital;Better Capital;Ritesh Agarwal;Anupam Mittal;9Unicorns;AdvantEdge Founders;Smile Internet;MG Group
Filo,$0.26,11/02/2021,India,Edtech,Pre-Seed,https://yourstory.com/2021/02/funding-alert-on-demand-tutor-app-filo-better-capital,Better Capital
SplashLearn,$18.00,11/02/2021,Gurugram,Edtech,Series C,https://yourstory.com/2021/02/jobs-roundup-edtech-startup-splash-learn,Owl Ventures;Accel
Codingal,,10/02/2021,Bengaluru,Edtech,Seed,https://yourstory.com/2021/02/edtech-startup-codingal-raises-undisclosed-amount-ycombinator,Y Combinator
Iconscout,,10/02/2021,Surat,Design,Acquisition,https://yourstory.com/2021/02/lottiefiles-acquires-surat-based-design-asset-marketplace-iconscout,LottieFiles
Indegene,$200.00,06/02/2021,Bengaluru,Healthtech,,https://yourstory.com/2021/02/jobs-roundup-healthtech-startup-indegene,Carlyle Group;Brighton Park
