Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Fleetx.io,$3.09,25/09/2020,India,Logistics,Series A,https://inc42.com/buzz/logistics-startup-fleetx-io-looks-to-raise-inr-23-19-cr/,
Smallcase,$13.42,25/09/2020,Bengaluru,Fintech,Series B,https://inc42.com/buzz/exclusive-investment-tech-startup-smallcase-bags-inr-99-cr-in-series-b/,Sequoia India;DSP Asset Management;BEENEXT;Milestone Trusteeship;Unitary Funds
Amazon India (Seller Services),$134.73,29/09/2020,Bengaluru,E-commerce,,https://entrackr.com/2020/09/amazon-infuses-rs-1125-cr-in-indian-e-marketplace-unit/,Amazon Corporate Holdings
ShareChat,$40.00,29/09/2020,Bengaluru,Social Media,Pre-Series E,https://entrackr.com/2020/09/sharechat-valuation-pre-series-e-round/,
Servify,$23.00,23/09/2020,Mumbai,Consumer Electronics,Series C,https://entrackr.com/2020/09/servify-raises-23-mn-series-c-funding-led-by-iron-pillar/,Iron Pillar;Sparkle Fund;57 Stars;SF Roofdesk Capital;Go Ventures;Madhu Kela Family Office
Byju's,$190.00,23/09/2020,Bengaluru,Edtech,Series F,https://entrackr.com/2020/09/byjus-adds-190-mn-to-its-series-f-round/,Silver Lake;Blackrock;Sands Capital;Alkeon Capital;Owl Ventures;Bond
Sapio Analytics,$0.15,29/09/2020,Mumbai,Deeptech & AI,,https://yourstory.com/2020/09/funding-sapio-analytics-indeed-smart-city-dentsu-aegis-network,Indeed Smart City;Dentsu Aegis Network
ShipsKart,$0.23,28/09/2020,Delhi,Logistics,Pre-Series A,https://yourstory.com/2020/09/funding-alert-b2b-ecommerce-startup-shipskart-betatron,Betatron
Industrybuying.com,$15.00,26/09/2020,India,E-commerce,,https://yourstory.com/2020/09/japans-monotaro-invests-15m-industrybuying-emtex-joint-venture,MonotaRO
WeInnovate Biosolutions,,25/09/2020,India,Healthtech,Seed,https://yourstory.com/2020/09/venture-capital-fund-chiratae-ventures-seed-investment-welnnovate-biosolutions,Chiratae Ventures
MobiGarage,,25/09/2020,Delhi,E-commerce,Pre-Series A,https://yourstory.com/2020/09/funding-delhi-mobigarage-pre-series-a-sosv-smartphone-repair,SOSV
Unacademy,,24/09/2020,Bengaluru,Edtech,Acquisition,https://yourstory.com/2020/09/unacademy-acquires-upsc-test-prep-platform-coursavy,
Reliance Retail,$664.67,23/09/2020,Mumbai,E-commerce,,https://yourstory.com/2020/09/kkr-investment-reliance-retail-ventures,KKR
