Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Locad,$4.90,05/07/2021,India,E-commerce,Seed,https://yourstory.com/2021/07/funding-alert-logistics-and-supply-chain-management-integrator-locad-sequoia-capital-india-surge,Sequoia Capital India’s Surge;Sequoia Capital India;Antler;Febe Ventures;Foxmont;Global Founders Capital;Gokongwei Family
WinZO,$65.00,02/07/2021,Delhi,Gaming,Series B,https://yourstory.com/2021/07/vernacular-gaming-platform-winzo-raises-seriesc-grffin-gaming-partners,Griffin Gaming Partners;California-based Griffin Gaming Partners
Hypersonix,$35.00,01/07/2021,India,Deeptech & AI,Series A,https://yourstory.com/2021/07/funding-enterprise-ai-platform-commerce-hypersonix-b-capital-group,B Capital Group;Intel Capital;Firebolt Ventures;Magicus Ventures
Gourmet Garden,$2.99,01/07/2021,Bengaluru,Deeptech & AI,,https://yourstory.com/2021/07/food-vegetable-startup-gourmet-garden-raises-fund-beyond-nextventures,Beyond Next Ventures;M Venture Partners;Inflection Point Ventures
AR,$0.30,01/07/2021,Mumbai,Deeptech & AI,,https://yourstory.com/2021/07/deep-tech-startup-pear-pre-seriesa-inflection-ventures,Inflection Point Ventures
LocoNav,$37.00,01/07/2021,Gurugram,Deeptech & AI,Series B,https://yourstory.com/2021/06/jobs-roundup-loco-nav-fleet-software-startup,Sequoia Capital India;Foundamental
Supertails,$2.60,01/07/2021,Bangalore,Ecommerce,Pre-Series A,https://inc42.com/buzz/supertails-raises-2-6-mn-led-by-saama-capital-dsg-consumer/,Saama Capital;DSG Consumer Partners;Titan Capital;Sauce VC;Whiteboard Capital;Deepika Padukone
Digit Insurance,$200.00,02/07/2021,Bengaluru,Fintech,,https://inc42.com/buzz/digit-insurance-valuation-shoots-up-to-3-5-bn-after-200-mn-funding-round/,Sequoia Capital India;IIFL Alternate Asset Managers;Faering Capital
PlaySimple,$360.00,02/07/2021,India,Media & Entertainment,Acquisition,https://inc42.com/buzz/indian-game-developer-playsimple-acquired-by-swedish-gaming-major-mtg-for-360-mn/,MTG
Tjori,$1.92,05/07/2021,India,Ecommerce,,https://inc42.com/buzz/hindustan-times-invests-inr-16-cr-in-lifestyle-ecommerce-platform-tjori/,Hindustan Times
Playment,,06/07/2021,Bengaluru,Enterprise Tech,Acquisition,https://inc42.com/buzz/indian-data-annotation-startup-playment-acquired-by-telus-international/,TELUS International
Infra.Market,$11.98,07/07/2021,India,Real Estate Tech,Venture Debt,https://inc42.com/buzz/unicorn-infra-market-raises-inr-100-cr-from-alteria-capital/,Alteria Capital
yBANQ,,07/07/2021,India,Fintech,Acquisition,https://entrackr.com/2021/07/clear-acquires-b2b-payments-startup-ybanq/,Clear (ClearTax)
Vendaxo,,07/07/2021,India,B2B marketplace,Acquisition,https://entrackr.com/2021/07/moglix-acquires-e-commerce-platform-vendaxo/,Moglix
PlaySimple,$360.00,06/07/2021,Bengaluru,Gaming,Acquisition,https://entrackr.com/2021/07/why-is-playsimple-acquisition-the-most-important-exit-story-for-the-indian-startup-ecosystem-in-2021/,Modern Times Group
SpEd@home,$0.30,07/07/2021,Mumbai,edtech,Seed,https://yourstory.com/2021/07/funding-alert-edtech-startup-sped-at-home-raises-300k-funding,Singapore-based VC firm
ShaadiSaga,,07/07/2021,Delhi,wedding services,Acquisition,https://yourstory.com/2021/07/matrimonycom-acquires-wedding-services-aggregator-shaadisaga,Matrimony.com
CoRover,,06/07/2021,Bengaluru,conversational AI,Undisclosed,https://yourstory.com/2021/07/funding-conversational-ai-startup-corover-canbank-venture-capital-fund,Canbank Venture Capital Fund
Neverinstall,$0.38,06/07/2021,India,cloud,Seed,https://yourstory.com/2021/07/cloud-startup-neverinstall-raises-seed-round-speciale-invest,Speciale Invest
Pocketly,,06/07/2021,Bengaluru,fintech,Undisclosed,https://yourstory.com/2021/07/funding-alert-microlending-platform-college-students-pocketly-angel-investors-micro-vcs,Ashneer Grover;Jaimin Bhatt;Siddharth Somaiya;Gaurang Shetty;Prophetic Ventures;Dholakiya Ventures;RIIDL;Scale VC
GoBumpr,,05/07/2021,Chennai,automobile,Acquisition,https://yourstory.com/2021/07/tvs-automobile-acquires-vehicle-service-aggregator,TVS Automobile Solutions
PeakPerformer,,05/07/2021,India,SaaS,Seed,https://yourstory.com/2021/07/coaching-platform-peakperformer-secures-early-seed-round,Antler India;Gaurav Munjal;Saket Agarwal
Arcatron Mobility,,05/07/2021,Pune,medical devices,Undisclosed,https://yourstory.com/2021/07/assisted-living-space-startup-arcatron-mobility-raises-fund-klub,Klub
Leegality,,05/07/2021,Gurugram,legaltech,Pre-Series A,https://yourstory.com/2021/07/funding-document-execution-platform-leegality-iifl-mumbai-angels,IIFL Securities Capital Enhancer Fund;Mumbai Angels
Fourth Partner Energy,$125.00,02/07/2021,India,cleantech,,https://yourstory.com/2021/07/weekly-funding-roundup-venture-funding-july,Norfund
peAR Technologies,$0.30,01/07/2021,India,deeptech,Pre-Series A,https://yourstory.com/2021/07/startup-news-and-updates-daily-roundup-july-1-2021,Inflection Point Ventures
TyrePlex,,01/07/2021,India,B2B ecommerce,Seed,https://yourstory.com/2021/07/b2b-ecommerce-startup-tyreplex-seed-round-advantedge-founders,AdvantEdge Founders;Akhil Sikri;Amit Lakhotia;Asish Mohapatra;Ruchi Kalra;Sandeep Aggarwal
The Sleep Company,$1.60,01/07/2021,Mumbai,D2C,Pre-Series A,https://yourstory.com/2021/06/funding-the-sleep-company-pre-series-a-round-fireside-ventures,Fireside Ventures;LogX Ventures;Varun Alagh
