Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Nektar.ai,$8.10,02/08/2021,India,SaaS,Seed,https://yourstory.com/2021/08/funding-alert-b2b-sales-productivity-startup-nektar-ai-seed-round,B Capital Group;3One4 Capital;Nexus Venture Partners
Rocketium,$3.20,30/07/2021,India,Edtech,Pre-Series A,https://yourstory.com/2021/07/startup-news-and-updates-daily-roundup-july-30-2021,Mount Judi India Growth Fund;1Crowd;Emergent Ventures;LetsVenture;BCCL;HCL);Raman Roy (Chairman;Managing Director - Quatrro)
Chai Waale,$0.60,30/07/2021,Chennai,General,,https://yourstory.com/2021/07/chennai-based-qsr-startup-chai-waale-raises-5cr-angel-investors,
Ourbetterplanet,$6.00,29/07/2021,India,E-commerce,Series A,https://yourstory.com/2021/07/ecommerce-firm-ourbetterplanet-raises-300k-vans-group,VANS;Manoj John
Love,$4.19,29/07/2021,Mumbai,D2C,Seed,https://yourstory.com/2021/07/homegrown-skincare-brand-funding,9Unicorns
MYFITNESS,$1.00,29/07/2021,India,SaaS,Seed,https://yourstory.com/2021/07/funding-alert-myfitness-raises-seed-fund-9unicorns,9Unicorns;Elevation Capital;Ashutosh Valani;Priyank Shah
Coralogix,$55.00,29/07/2021,Mumbai,General,Series B,https://yourstory.com/2021/07/funding-alert-coralogix-series-c-round-tech-startup,Greenfield Partners;Red Dot Capital Partners;StageOne Ventures;Eyal Ofer’s OG Tech;Janvest Capital Partners;Maor ventures;2B Angels
Murf.ai,$1.50,29/07/2021,India,SaaS,Seed,https://yourstory.com/2021/07/funding-alert-murfai-startup-raises-15-million-in-seed-round,Elevation Capital
Strata,$6.00,29/07/2021,Bengaluru,Proptech,Series A,https://yourstory.com/2021/07/real-estate-investment-tech-startup-raises-series-a-round,Kotak Investment Advisors Limited;Elevation Capital;Mayfield India;Gemba Capital
Fixcraft,$1.00,29/07/2021,India,General,Pre-Series A,https://yourstory.com/2021/07/car-servicing-startup-fixcraft-raises-pre-seriesa-angel-investors,
Easy,$15.00,29/07/2021,India,General,Series A,https://yourstory.com/2021/07/funding-home-loan-startup-easy-xponentia,Xponentia Capital;Xponentia Capital Partners;Finsight VC;RaSa Future Fund;Navida Capital AB;Helena Wasserman Eriksson;Integra Software
Biconomy,$9.00,29/07/2021,India,Web3 & Crypto,,https://yourstory.com/2021/07/blockchain-startup-biconomy-9million-mechanism-capital-dacm,Mechanism Capital;DACM;Eden Block;Zee Prime
JetSynthesys,$2.00,29/07/2021,India,Media & Entertainment,,https://inc42.com/buzz/etsynthesys-receives-2-mn-investment-from-sachin-tendulkar/,Sachin Tendulkar
Samunnati,$4.60,30/07/2021,India,Agritech,Debt,https://inc42.com/buzz/agri-chain-enabler-samunnati-raises-4-6-mn-debt-from-symbiotics/,Symbiotics
OYO,,30/07/2021,Gurugram,Travel Tech,Undisclosed,https://inc42.com/buzz/microsoft-checks-in-oyo-with-strategic-investment-at-9-bn-valuation/,Microsoft
SP Robotic Works,$3.00,30/07/2021,India,Edtech,Series A,https://inc42.com/buzz/sp-robotic-works-raises-3-mn-from-mount-judi-growth-fund-others/,Mount Judi India Growth Fund;BCCL;Indian Angel Network;Ajai Chowdhry;Raman Roy;Native Angels Network;Malabar Angels
Talview,$15.00,30/07/2021,India,HR Tech,Series B,https://inc42.com/buzz/hr-tech-platform-talview-raises-15-mn-series-b-funding-led-by-eileses-capital/,Eileses Capital;Storm Ventures;Inventus Capital;Emergent Ventures
Unacademy,$440.00,02/08/2021,Bengaluru,Edtech,Series H,https://inc42.com/buzz/unacademy-valued-at-3-4-bn-with-440-mn-funding-from-temasek/,Temasek;SoftBank Vision Fund;General Atlantic;Tiger Global;Aroa Ventures;Deepinder Goyal
upGrad,,03/08/2021,Mumbai,Edtech,Acquisition,https://inc42.com/buzz/upgrad-acquires-knowledgehut-to-venture-into-short-term-skilling-space/,
Doxper,,03/08/2021,Mumbai,Health Tech,Acquisition,https://inc42.com/buzz/healthtech-startup-meddo-acquires-digital-prescription-platform-doxper/,
BharatPe,$370.00,04/08/2021,New Delhi,Fintech,Series E,https://inc42.com/buzz/bharatpe-enters-unicorn-club-raises-370-mn-at-2-85-bn-valuation/,Tiger Global;Dragoneer Investment Group;Steadfast Capital;Coatue Management;Insight Partners;Sequoia Growth;Ribbit Capital;Amplo
Whodat,,04/08/2021,Bengaluru,Advanced Hardware & Technology,Acquisition,https://inc42.com/buzz/byjus-acquires-bengaluru-based-augmented-reality-startup-whodat/,
LEAP,$34.00,04/08/2021,India,Logistics,,https://inc42.com/buzz/pallet-pooling-company-leap-raises-34-mn-in-secondary-funding/,Schroder Adveq;IIFL
Neeman's,$2.40,04/08/2021,India,Ecommerce,Series A,https://inc42.com/buzz/shoe-brand-neemans-raises-funding-for-expansion-and-rd/,Sixth Sense Ventures
Pratilipi,$48.00,04/08/2021,Bengaluru,Content,Series D,https://entrackr.com/2021/08/decoding-pratilipi-series-d-round-and-current-shareholding-structure/,Krafton;Omidyar Network India;Alteria Capital;Mekin Maheshwari;Sahil Barua;Vidit Aatrey
The Souled Store,$8.98,04/08/2021,India,D2C,Series B,https://entrackr.com/2021/08/elevation-capital-leads-rs-75-cr-series-b-round-in-the-souled-store/,Elevation Capital
BharatPe,$370.00,03/08/2021,New Delhi,Fintech,Series E,https://entrackr.com/2021/08/bharatpe-becomes-19th-unicorn-in-2021-with-370-mn-round-led-by-tiger-global/,Tiger Global Management;Dragoneer Investor Group;Steadfast Capital;Sequoia Capital;Insight Partners;Coatue Management;Amplo;Ribbit Capital
WhiteHat Jr,$376.00,03/08/2021,India,Edtech,Series B,https://entrackr.com/2021/08/exclusive-byjus-infuses-376-mn-in-whitehat-jr-at-a-valuation-of-590-mn/,Byju's
Mensa Brands,$22.20,29/07/2021,India,E-commerce rollup,Series A,https://entrackr.com/2021/07/decoding-mensa-brands-equity-round-valuation-and-shareholding-structure/,Accel;Alpha Wave Incubation;Norwest Venture Partners;Scott Shleifer;Quadrifolio Venture Capital
FrontRow,,04/08/2021,India,Edtech,Undisclosed,https://yourstory.com/2021/08/funding-alert-deepika-padukone-rapper-raftaar-invests-frontrow,Raftaar;AK Projekts
Enguru,,04/08/2021,India,Edtech,Pre-Series A,https://yourstory.com/2021/08/live-english-learning-app-enguru-raises-pre-seriesa-round,Potencia Ventures;Bisk Ventures;LetsVenture;Ronnie Screwvala;Arihant Patni;Dell Foundation
yellow.ai,$78.15,04/08/2021,India,AI,Series C,https://yourstory.com/2021/08/customer-automation-platform-yellow-ai-raises-seriesc-funding,WestBridge Capital;Sapphire Ventures;Salesforce Ventures;Lightspeed Venture Partners
AyuRythm,,04/08/2021,Bengaluru,Wellness,Seed,https://yourstory.com/2021/08/funding-wellness-platform-ayurythm-sucseed-indovation-fund,SucSEED Indovation Fund
Celcius,$0.50,04/08/2021,Mumbai,Cold Chain,Seed,https://yourstory.com/2021/08/funding-cold-chain-marketplace-startup-celcius-mumbai-angels,Mumbai Angels Network;Huddle;Lumis Partners
GoSats,$0.70,04/08/2021,Bengaluru,Fintech,Seed,https://yourstory.com/2021/08/bitcoin-rewards-startup-gosats-seed-round,Alphabit Fund;Fulgur Ventures;Stacks Accelerator;SBX Capital
MedPrime Technologies,,03/08/2021,India,Healthtech,Seed,https://yourstory.com/2021/08/funding-healthtech-startup-medprime-technologies-seed-round,Mumbai Angels Network;Social Alpha;SINE IIT Bombay;RiSo Capital;Lavni Ventures;Keiretsu Forum
QuickShift,$0.77,03/08/2021,Pune,D2C,Seed,https://yourstory.com/2021/08/d2c-tech-fulfilment-startup-quickshift-raises-seed-round,Anicut Angel Fund;Axilor Ventures
ChefKart,$0.30,02/08/2021,Gurugram,Foodtech,Pre-Seed,https://yourstory.com/2021/08/funding-alert-kitchen-aide-startup-chefkart-titan-capital-pravega-ventures,Titan Capital;Lead Angels;Pravega Ventures;Manyavar Family Office
Droom,$200.00,30/07/2021,India,Automobile,,https://yourstory.com/2021/07/weekly-funding-roundup-venture-investments-july,
Tejas Networks,$226.35,29/07/2021,India,Telecom,Acquisition,https://yourstory.com/2021/07/tata-sons-arm-to-acquire-controlling-stake-in-tejas-networks,Tata Sons;Panatone Finvest
90+ My Tuition App,$5.00,29/07/2021,Bengaluru,Edtech,Series A,https://yourstory.com/2021/07/exclusive-k-12-learning-90-plus-my-tuition-app-series-a,Pearl Investment LLC
Flam,$3.50,29/07/2021,Bengaluru,AR,Seed,https://yourstory.com/2021/07/ys-exclusive-anand-chandrasekaran-9unicorns-inventus-flam-funding,Inventus Capital SV;Silicon Valley Quad;Kwaish Ventures;9Unicorns
Nium,$200.00,29/07/2021,India,Fintech,Series D,https://yourstory.com/2021/07/jobs-roundup-nium-b2b-payments-startup,Riverwood Capital
