Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Ultraviolette,$15.00,10/12/2021,Bengaluru,EV & Mobility,Series B,https://yourstory.com/2021/11/funding-ultraviolette-tvs-motor-zoho-series-c,TVS Motor Company;Zoho has invested $5 million;TVS has invested $9
Nino Foods,$1.60,13/12/2021,Mumbai,Foodtech,Seed,https://yourstory.com/2021/12/nino-foods-raises-over-1million-y-combinator-soma-capital-others,
Zumutor Biologics,$6.20,11/12/2021,India,Deeptech & AI,Series B,https://yourstory.com/2021/12/funding-alert-biotechnology-startup-zumutor-biologics-onocology-molecule-accel,Accel;Bharat Innovation Fund (BIF);Siana Capital
Mensa Brands,,13/12/2021,Bengaluru,Ecommerce,Acquisition,https://inc42.com/buzz/mensa-brands-acquires-digital-first-kidswear-brand-lilpicks/,
Ninjacart,$145.00,13/12/2021,Bengaluru,Agritech,,https://inc42.com/buzz/walmart-owned-flipkart-infuses-145-mn-in-ninjacart-making-it-indias-largest-agritech-deal/,Flipkart
MissMalini Entertainment,,13/12/2021,Mumbai,Media & Entertainment,Acquisition,https://inc42.com/buzz/good-glamm-group-acquires-missmalini-entertainment/,
Fullife Healthcare,$22.00,13/12/2021,India,Healthcare,Series C,https://inc42.com/buzz/fullife-healthcare-raises-22-mn-to-accelerate-growth-of-its-d2c-brands/,Morgan Stanley Private Equity Asia
Nightwatch.js,,14/12/2021,India,Enterprise Tech,Acquisition,https://inc42.com/buzz/browserstack-acquires-nightwatch-js-commits-to-open-source/,
Finin,$10.00,14/12/2021,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/bengaluru-based-open-acquires-neo-banking-startup-finin-for-10-mn/,
ShopConnect,$1.50,15/12/2021,India,Enterprise Tech,Pre-Series A,https://inc42.com/buzz/ecommerce-enablement-startup-shopconnect-raises-funds/,IBS Technology and Consulting Services
Third Wave Coffee,$6.00,15/12/2021,Bengaluru,Ecommerce,Series A,https://inc42.com/buzz/third-wave-coffee-raises-6-mn-to-expand-across-the-country/,Sujeet Kumar;Arpan Sheth;Ayyappan Rajagopal
Mohalla Tech (ShareChat),$266.00,16/12/2021,Bengaluru,Media & Entertainment,Series G,https://inc42.com/buzz/sharechat-parent-mohalla-tech-bags-266-mn-at-3-7-bn-valuation/,Alkeon Capital;Temasek;Moore Strategic Ventures;Harbourvest;India Quotient
Nexprt,$5.00,16/12/2021,Delhi NCR,B2B,Seed,https://inc42.com/buzz/b2b-manufacturing-marketplace-nexprt-raises-5-mn-from-sequoia-lightspeed/,Sequoia Capital India;Lightspeed;Titan Capital
Pi Green Innovations,$4.50,16/12/2021,India,Clean Tech,Series A,https://inc42.com/buzz/pi-green-innovations-raises-funds-to-build-filterless-air-purification-tech/,Opus Consulting
Pristyn Care,$96.00,15/12/2021,Gurugram,Health Tech,Series E,https://inc42.com/buzz/exclusive-pristyn-care-turns-unicorn-after-84-mn-series-e-funding/,Sequoia Capital;Tiger Global;Winter Capital;Epiq Capital;Hummingbird Ventures;Kunal Shah;Deepinder Goyal
ShareChat,$266.00,16/12/2021,Bengaluru,Social media,,https://entrackr.com/2021/12/sharechat-rakes-in-266-mn-led-by-alkeon-capital-at-3-7-bn-valuation/,Alkeon Capital;Temasek Holdings;Moore Strategic Ventures
Enmovil,$13.00,15/12/2021,Telangana,Logistics-tech,Pre-Series A,https://entrackr.com/2021/12/enmovil-scoops-up-rs10-cr-in-pre-series-a-funding/,Anicut Angel Fund;KCT Group;Blackbird Investments;RB Investments
WeSkill,$0.40,15/12/2021,Gurgaon,Edtech,Pre-Seed,https://entrackr.com/2021/12/weskill-raises-pre-seed-round/,Shrishti Sahu;Umang Vohra;Arpan Sheth;Nikhil Srivastava;Renu Satti;Aditya Pittie
Spry,$3.00,15/12/2021,India,Healthtech,Seed,https://entrackr.com/2021/12/spry-scoops-up-3-mn-in-seed-funding/,Together Fund;FJ Labs;Pareto;Knowledge Capital;AngelList;Whiteboard Capital
Evenflow,,14/12/2021,Mumbai,E-commerce,Pre-Series A,https://entrackr.com/2021/12/evenflow-raises-pre-series-a-funding/,Village Global;Venture Catalysts;9Unicorns;Emil Michael;Anand Chandrasekaran;Vijay Shekhar Sharma;Kunal Shah;MageHold
Gurucool,$0.15,14/12/2021,Delhi,Edtech,Pre-Seed,https://entrackr.com/2021/12/gurucool-scoops-up-150k-pre-seed-funding/,Parvez Jasani;FreeFlow Venture Builders
BharatX,$0.25,14/12/2021,Bengaluru,Fintech,Pre-Seed,https://entrackr.com/2021/12/bharatx-secures-250k-pre-seed-capital/,Java Capital;LetsVenture;Anupam Mittal;Ritesh Jain;Faiz Mayalakkara;Amit Kumar Singh
Ninjacart,$145.00,14/12/2021,Bengaluru,Agritech,,https://entrackr.com/2021/12/flipkart-and-walmart-invest-145-mn-in-ninjacart/,Flipkart;Walmart
MissMalini,,13/12/2021,India,Media,Acquisition,https://entrackr.com/2021/12/prosus-backed-good-glamm-group-acquires-missmalini/,Good Glamm Group
Oben EV,$1.50,13/12/2021,Bengaluru,EV,Seed,https://entrackr.com/2021/12/oben-ev-raises-1-5-mn-in-seed-funding/,We Founder Circle;Rakesh Somani;Gaurav Juneja;Siddharth Shah;Sumeet Pathak
unremot,$0.70,13/12/2021,Bengaluru,SaaS,Seed,https://entrackr.com/2021/12/unremot-secures-700k-seed-funding/,Inflection Point Ventures;Digital Futurists Angels Network;ah! Ventures;Point One Capital
Zoivane Pets,$0.10,10/12/2021,Gujarat,Pet supplies,Seed,https://entrackr.com/2021/12/zoivane-pets-secures-100k-in-seed-round/,We Founder Circle;Hitesh Dhawan;Dhrumil Patel;Joy Gnanamony;Abhishek Gupta
Faces Canada (India arm),,16/12/2021,India,Beauty,Acquisition,https://yourstory.com/2021/12/purplle-acquires-indian-arm-makeup-brand-faces,Purplle
Atomberg Technologies,$20.00,16/12/2021,India,Consumer Products,,https://yourstory.com/2021/12/funding-atomberg-deepika-padukone-investor-jungle-ventures,Jungle Ventures;Inflexor Ventures;A91 Partners;Ramakant Sharma
Fullife Healthcare,$22.00,14/12/2021,India,Wellness,Series C,https://yourstory.com/2021/12/funding-alert-fullife-healthcare-wellness-nutrition-morgan-stanley,Morgan Stanley Private Equity Asia
Anakin,$2.00,13/12/2021,India,SaaS,Seed,https://yourstory.com/2021/12/funding-alert-anakin-unremot-pingolearn-oben-ev-fananywhere,Y Combinator;HOF Capital;Austen Allred;ACE & Company;Integrity;Pioneer Fund
Miss Malini Entertainment,,13/12/2021,Mumbai,Content,Acquisition,https://yourstory.com/2021/12/the-good-glamm-group-acquires-celebrity-content-miss-malini,The Good Glamm Group
Cookd,$0.53,13/12/2021,Chennai,Food,,https://yourstory.com/2021/12/kerala-angel-network-invests-two-south-indian-startups,Kerala Angel Network;Konglo Ventures
Ultraviolette Automotive,$14.85,10/12/2021,Bengaluru,EV,Series C,https://yourstory.com/2021/12/startup-news-and-updates-daily-roundup-dec-10-2021,TVS Motor;Zoho Corporation
AgroStar,$70.00,10/12/2021,India,Agritech,,https://yourstory.com/2021/12/weekly-funding-roundup-capital-inflow-investments-december,Evolvence;Schroders Capital;Hero Enterprise;CDC
Klub (Aceler8 fund),$3.16,14/12/2021,India,Fintech,,https://yourstory.com/2021/12/startup-news-and-updates-daily-roundup-dec-14-2021,
