Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Svami,$0.78,26/10/2020,Mumbai,D2C,Series A,https://yourstory.com/2020/10/funding-alert-svami-raises-mumbai-angels-networks,Mumbai Angels Network;Heron Rock;Rukam Capital Trust
AhaGuru,$0.21,23/10/2020,India,Deeptech & AI,Series A,https://yourstory.com/2020/10/funding-edtech-startup-ahaguru-seriesa-anand-mahindra,
EzeRx,$0.21,22/10/2020,Kolkata,General,Seed,https://yourstory.com/2020/10/funding-kolkata-medtech-startup-ezerx-kiit-tbi-birac,KIIT-TBI;YourStory Founder;CEO;Odisha-based incubator;EzeRx's funding round was led by KIIT-TBI
PushEngage,,22/10/2020,Bengaluru,SaaS,Acquisition,https://inc42.com/buzz/management-firm-awesome-motive-acquires-push-notification-platform-pushengage/,Awesome Motive
Ahaguru,,22/10/2020,Chennai,Edtech,Series A,https://inc42.com/buzz/edtech-startup-ahaguru-raises-series-a-led-by-anand-mahindras-family-office/,Anand Mahindra family office
BetterPlace,$8.83,24/10/2020,Bengaluru,HRtech,Series B,https://inc42.com/buzz/exclusive-hrtech-startup-betterplace-to-raise-inr-73-cr/,Jungle Ventures;Unitus Ventures;3one4 Capital;VH Capital
GetVantage,$5.00,27/10/2020,Mumbai,Fintech,Seed,https://inc42.com/buzz/getvantage-raises-5-mn-seed-funding-led-by-chiratae-ventures/,Chiratae Ventures;Dream Incubators
BASIC Home Loan,$0.50,26/10/2020,Gurugram,Fintech,Seed,https://yourstory.com/2020/10/funding-alert-basic-home-loan-seed-round-picus-capital,Picus Capital
Arzooo,$7.50,28/10/2020,Bengaluru,Retail Tech,Series A,https://entrackr.com/2020/10/arzooo-valuation-nears-32-mn-post-series-a-round/,Indus Age Partners;3Lines Ventures;Eric Yuan
BetterPlace,$10.00,27/10/2020,Bengaluru,HR Tech,Series B,https://entrackr.com/2020/10/betterplace-scoops-up-10-mn-series-b-round-led-by-jungle-ventures/,Jungle Ventures;Unitus Ventures;3one4 Capital;Venture Highway
ABFRL,$179.64,23/10/2020,Mumbai,Fashion,,https://entrackr.com/2020/10/flipkart-infuses-rs-1500-cr-abfrl-7-8-stake/,Flipkart
