Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Buyofuel,$0.19,11/11/2021,Coimbatore,General,Seed,https://yourstory.com/2021/11/funding-biofuel-startup-buyofuel-seed-inflection-point-ventures,Infection Point Ventures
Prodo,$0.36,10/11/2021,India,E-commerce,Pre-Seed,https://yourstory.com/2021/11/funding-startup-prodo-pre-seed-round-titan-capital-lets-venture,Titan Capital;LetsVenture
CapGrid,$0.49,10/11/2021,India,General,Pre-Series A,https://yourstory.com/2021/11/funding-b2b-commerce-startup-capgrid-anicut-angel-fund-axilor-first-cheque,Anicut Angel Fund;Sauce
Unnati,$7.19,10/11/2021,India,Fintech,Series A,https://yourstory.com/2021/11/funding-alert-unnati-raises-rs-60-crore,
H2O.ai,$100.00,09/11/2021,India,Deeptech & AI,Series E,https://yourstory.com/2021/11/funding-alert-h2oai-closes-100-m-customer-commonwealth-bank-of-australia,Customer Commonwealth Bank of Australia;Australia's largest bank;New York Life;NVIDIA
Zoomcar,$92.00,09/11/2021,India,General,,https://yourstory.com/2021/11/funding-alert-zoomcar-92m-sternaegis-ventures,New York City-based SternAegis Ventures
Faze Technologies,$17.40,05/11/2021,Mumbai,Media & Entertainment,Seed,https://inc42.com/buzz/cricket-nft-platform-faze-raises-17-4-mn-partners-with-icc-to-launch-marketplace-tokens/,Tiger Global;Coatue Management;Sequoia Capital India;Dapper Labs;Samsung Next;Courtside Ventures
BYJU's,$1200.00,08/11/2021,Bengaluru,Edtech,Debt,https://inc42.com/buzz/edtech-decacorn-byjus-picks-1-2-bn-as-term-loan-b-funding-round/,
Exampur,,09/11/2021,India,Edtech,Pre-Series A,https://inc42.com/buzz/youtube-based-govt-exam-preparation-startup-exampur-raises-funds/,
MyGlamm,$150.00,09/11/2021,Mumbai,Ecommerce,Series D,https://inc42.com/buzz/myglamm-becomes-unicorn-after-raising-150-mn-in-its-series-d-round/,Prosus Ventures;Warburg Pincus;Alteria Capital;L'Occitane;Bessemer Ventures;Amazon
Livspace,,10/11/2021,India,Real Estate Tech,Acquisition,https://inc42.com/buzz/french-mnc-saint-gobain-acquires-minority-stake-in-livspace/,Saint-Gobain
magicpin,$60.00,10/11/2021,Gurugram,Foodtech,Series D,https://inc42.com/buzz/savings-startup-magicpin-raises-60-mn-from-zomato-lightspeed/,Zomato;Lightspeed Venture Partners
Curefit,$50.00,10/11/2021,Bengaluru,Health Tech,,https://inc42.com/buzz/zomato-cross-sells-fitness-facility-arm-fitso-to-curefit-infuses-additional-50-mn-for-6-4-stake/,Zomato
Good Glamm Group,$150.00,09/11/2021,India,D2C,Series D,https://entrackr.com/2021/11/good-glamm-group-enters-unicorn-club-with-150-mn-round-led-by-prosus-and-warburg/,Prosus Ventures;Warburg Pincus;Alteria Capital;L'Occitane;Bessemer Venture Partners;Amazon;Ascent Capital;Mankekar Family Office
Jet Media Network,$2.50,09/11/2021,India,Media,Seed,https://entrackr.com/2021/11/jet-media-network-closes-2-5-mn-seed-round/,Los Angeles Media Fund;10X Capital;Gaingels;JetSynthesys;Spivy Private Capital;Equinox Systems
Stratzy,$0.80,09/11/2021,Mumbai,Fintech,Pre-Seed,https://entrackr.com/2021/11/investment-advisory-platform-stratzy-raises-800k-in-a-pre-seed-round/,Leo Capital;Titan Capital;First Cheque
Faze Technologies,$17.40,06/11/2021,India,Blockchain,Seed,https://entrackr.com/2021/11/funding-and-acquisitions-in-indian-startups-this-week-01-nov-06-nov/,Tiger Global
RoaDo,,11/11/2021,Bengaluru,Logistics,Undisclosed,https://yourstory.com/2021/11/capital-a-announces-fund-invests-roado-startup-funding,Capital A
Cogno AI,,11/11/2021,India,AI,Acquisition,https://yourstory.com/2021/11/exotel-acquires-ai-powered-omnichannel-cloud-communication-platform-cogno-ai,Exotel
Patch,,11/11/2021,India,SaaS,Acquisition,https://yourstory.com/2021/11/clevertap-acquires-patch-app-communication-brands-users,CleverTap
Livspace,,11/11/2021,India,Home Interiors,Acquisition,https://yourstory.com/2021/11/saint-gobain-picks-up-minority-stake-livspace,Saint-Gobain
Kustard Technologies,$2.00,10/11/2021,India,UI/UX,Acquisition,https://yourstory.com/2021/11/ev-rental-startup-ebikego-acquires-kustard-technologies,eBikeGo
Shiprocket,$75.00,10/11/2021,India,Logistics,,https://yourstory.com/2021/11/zomato-invest-funding-indian-startups-two-years-magicpin-shiprocket-curefit,Zomato
The Good Glamm Group,$150.00,09/11/2021,India,D2C,Series D,https://yourstory.com/2021/11/funding-d2c-startup-good-glamm-group-unicorn-personal-care,Warburg Pincus;Prosus Ventures
TRDR,$0.15,08/11/2021,India,Fintech,Pre-Seed,https://yourstory.com/2021/11/funding-fintech-startup-trdr-raises-150k-cred-kunal-shah-snehal-fulzele,Kunal Shah;Snehal Fulzele
