Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Cora Health,$12.00,07/06/2021,Bengaluru,Healthtech,Series A,https://yourstory.com/2021/06/funding-alert-bengaluru-health-and-wellness-marketplace-cora-health,Pidilite Industries Limited);KRS Jamwal (Executive Director;Tata Industries)
Now&Me,$1.00,07/06/2021,Delhi,General,Seed,https://yourstory.com/2021/06/startup-news-updates-daily-roundup-june-7-2021,Saama;Whiteboard Capital;Saama Capital
Blaer Motors,$0.31,07/06/2021,Chennai,EV & Mobility,,https://yourstory.com/2021/06/funding-alert-blaer-motors-raises-funds-the-chennai-angels,
Fyllo,$0.36,07/06/2021,Bengaluru,Agritech,Seed,https://yourstory.com/2021/06/funding-bengaluru-agritech-startup-fyllo-seed-round-indian-angel-network,
Holisol,$3.00,04/06/2021,India,Logistics,Debt,https://yourstory.com/2021/06/logistics-startup-holisol-debt-round-northern-arc,
S-Ancial,$1.40,03/06/2021,Mumbai,Fintech,Pre-Series A,https://yourstory.com/2021/06/fintech-startup-equity-markets-investor-relations-s-ancial-funding,JITO Angel Network;Rahul Mehta of DST Global;Suresh Jain of Sun Capital;Rank Group
Spardha,$0.36,03/06/2021,Delhi,General,,https://yourstory.com/2021/06/digital-platform-edtech-spardha-pre-seriesa-inflection-point-ventures,IPV;Inflection Point Ventures (IPV)
KreditBee,$7.19,03/06/2021,Bengaluru,Fintech,Series C,https://yourstory.com/2021/06/funding-alert-fintech-lending-startup-kreditbee-sidbi-india-sme,
LambdaTest,$16.00,03/06/2021,India,Enterprise Tech,Series B,https://inc42.com/buzz/browser-testing-startup-lambdatest-raises-16-mn-in-series-b-funding/,Sequoia Capital India;Telstra Ventures;Wamda Capital
Exotel,$5.39,03/06/2021,India,Enterprise Tech,,https://inc42.com/buzz/cloud-telephony-platform-exotel-raises-inr-45-cr-funding/,A91 Partners;Blume Ventures;Binny Bansal;Vikas Choudhury;Deep Kalra;Rohan Angrish
Evenflow Brands,,04/06/2021,Mumbai,Ecommerce,Undisclosed,https://inc42.com/buzz/thrasio-styled-startup-evenflow-raises-funding-from-equanimity/,Equanimity Ventures
Cashfree,,07/06/2021,Bengaluru,Fintech,Undisclosed,https://inc42.com/buzz/sbi-invests-in-bengaluru-based-digital-payments-startup-cashfree/,State Bank of India
Curefit,$75.00,07/06/2021,Bengaluru,Health Tech,,https://inc42.com/buzz/tata-digital-invests-75-mn-in-curefit-to-fill-more-super-app-pieces/,Tata Digital
AccessBell,,08/06/2021,San Francisco,Health Tech,Acquisition,https://inc42.com/buzz/tata-medical-acquires-california-based-accessbell-for-remote-healthcare-play/,Tata Medical & Diagnostics
GoMechanic,$35.00,07/06/2021,Gurugram,Automotive,Series C,https://entrackr.com/2021/06/exclusive-tiger-global-leads-35-mn-round-in-gomechanic/,Tiger Global Management;Sequoia Capital;Orios Venture Partners;Chiratae Ventures
epiFi,$12.00,05/06/2021,India,Fintech,Series A,https://entrackr.com/2021/06/exclusive-neobanking-app-epifi-valuation-jumps-3x-to-160-mn-in-series-a/,Ribbit Capital;Sequoia Capital
Design Shift Academy,,09/06/2021,India,Edtech,Acquisition,https://yourstory.com/2021/06/masai-school-acquires-design-shift-academy-edtech-startups,Masai School
IntelleWings,$0.10,09/06/2021,Panchkula,Fintech,Seed,https://yourstory.com/2021/06/funding-alert-anti-money-laundering-solutions-startup-intellewings,Friends of PadUp;Vinners;SucSEED Indovation Fund
F5,$0.04,08/06/2021,India,D2C,Pre-Series A,https://yourstory.com/2021/06/retail-aggregator-f5-raises-25cr-pre-series-a-round,Mohit Satyanand;Huddle;AngelList;Venture Catalysts;Rohit Chanana
Fable Fintech,,03/06/2021,Mumbai,Fintech,Series A,https://yourstory.com/2021/06/paytm-backed-fable-fintech-gets-early-stage-funding,Pentathlon Ventures;Ashish Kacholia;Lashit Sanghvi;Sumeet Kanwar;Paytm;Infibeam Avenues
Flatheads,,03/06/2021,India,D2C,Undisclosed,https://yourstory.com/2021/06/startup-funding-d2c-brand-flatheads-growth-capital-getvantage,GetVantage
Onelife Nutriscience,,03/06/2021,Mumbai,Healthcare,Undisclosed,https://yourstory.com/2021/06/funding-alert-healthcare-startup-onelife-nutriscience-lasons-india,Lasons India
Bambinos.live,$0.50,03/06/2021,India,Edtech,Seed,https://yourstory.com/2021/06/edtech-platform-bambinoslive-seed-round,Ankit Nagori;Neeraj Aggarwal;Abhishek Nag
