Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zenpay Solutions,$71.86,17/11/2021,India,Fintech,,https://yourstory.com/2021/11/funding-alert-fintech-startup-zenpay-solutions-raises-angel-round-startuplab-angelbay,The StarupLab;AngelBay;TheStartupLab
SalaryBox,$4.00,17/11/2021,Gurugram,Fintech,Pre-Seed,https://yourstory.com/2021/11/funding-alert-salarybox-y-combinator-ame-cloud-ventures-gokul-rajaram,Y-Combinator
CatalyzeX,$1.64,16/11/2021,Delhi,Deeptech & AI,Pre-Seed,https://yourstory.com/2021/11/funding-san-francisco-tech-startup-catalyzex-silicon-valley-investors,
GENLEAP,$7.19,16/11/2021,Gurugram,General,Seed,https://yourstory.com/2021/11/funding-alert-genleap-seed-round-hr-education,Vivek Vaidya
Wonderchef,$17.96,16/11/2021,India,D2C,,https://yourstory.com/2021/11/funding-alert-home-appliances-startup-wonderchef-sixth-sense-ventures,Sixth Sense Ventures
Bombay Hemp,$2.00,16/11/2021,India,General,Seed,https://yourstory.com/2021/11/ratan-tata-backed-startup-bombay-hemp-raises-2million,IIM-Kozhikode alumni fund;Prakhar Agarwal of Adept Ventures;Arphi Electronics;AngelList Trust;Ratan Tata;Chairman eEmeritus of Tata Sons;Rajan Anandan;Surge
StartPack,$3.00,15/11/2021,India,General,,https://yourstory.com/2021/11/doola-startpack-raises-fund-nexus-venture-partners,Nexus Venture Partners;YCombinator
Mensa Brands,$135.00,16/11/2021,India,Ecommerce,Series B,https://inc42.com/buzz/mensa-brands-valuation-cross-1-bn-within-6-months/,Alpha Wave Ventures;Falcon Edge Capital;Accel Partners;Norwest Venture Partners;Tiger Global
GuardianLink.io,$12.00,16/11/2021,Chennai,NFT,Series A,https://inc42.com/buzz/nft-ecosystem-framework-provider-guardianlink-io-raises-12-mn-from-kalaari-capital/,Kalaari Capital
BYJU's,$363.00,15/11/2021,Bengaluru,Edtech,Series F,https://inc42.com/buzz/exclusive-byjus-takes-series-f-round-size-to-363-mn-adds-chan-zuckerberg-as-investor/,Chan Zuckerberg Initiative;GenGlobal Bright Corp;Oxshott Venture Fund;Edelweiss;Verition Fund;XN Exponent Holdings;MarketX Ventures
Hestia,,17/11/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/exclusive-thrasio-styled-upscalio-invests-in-fmcd-startup-hestia-plans-to-scale-it-to-inr-50-cr-arr/,UpScalio
Zoomcar,$92.00,13/11/2021,India,Mobility,Series E,https://entrackr.com/2021/11/funding-and-acquisitions-in-indian-startups-08-nov-13-nov/,SternAegis Ventures
Spree Hospitality,,18/11/2021,India,Hospitality,Acquisition,https://yourstory.com/2021/11/easemytrip-makes-2nd-acquisition-buys-spree-hospitality,EaseMyTrip
Arbo Works,,18/11/2021,India,Fintech,Undisclosed,https://yourstory.com/2021/11/funding-sequoia-capital-india-arbo-works-caesar-sengupta,Sequoia Capital India
Tickertape,$5.00,17/11/2021,India,Fintech,Seed,https://yourstory.com/2021/11/funding-alert-smallcase-investment-tickertape-finance-stock-trading,Smallcase
Drip Capital,$175.00,18/11/2021,India,Fintech,Series C,https://yourstory.com/2021/11/jobs-roundup-mumbai-drip-capital-cross-border-trade-finance,TI Platform;Accel;Sequoia;Wing VC;Irongrey;GC1 Holdings
NuPhi,,15/11/2021,Singapore,Fintech,Acquisition,https://yourstory.com/2021/11/credlix-enters-exim-financing-space-with-nuphi-acquisition,Credlix;Moglix
Valuationary,$0.10,13/11/2021,Surat,Edtech,Pre-Seed,https://yourstory.com/2021/11/funding-edtech-startup-valuationary-pre-seed-funding,Marwari Catalysts Ventures;Ashish Jain;Ajay Surana;Rachit Poddar;Rajesh Gupta;Hetal Desai
