Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Wobb,$0.25,25/10/2021,Gurugram,General,Pre-Seed,https://entrackr.com/2021/10/influencer-marketing-startup-wobb-raises-pre-seed-round/,Titan Capital led by Kunal Bahl;Rohit Bansal (Snapdeal founders);Point One Capital
Siply,$3.20,25/10/2021,India,General,Pre-Series A,https://entrackr.com/2021/10/siply-raises-3-2-mn-in-pre-series-a-round/,LetsVenture;AngelList India;Founder Room Circle
Indus Valley,$1.10,25/10/2021,Chennai,D2C,,https://entrackr.com/2021/10/d2c-kitchenware-startup-the-indus-valley-raises-1-1-mn-round/,Rukam Capital;DSG Consumer Partners;The Chennai Angels;Lead Angel Network;Calega Family Office Investors Group
Dresma,$3.00,25/10/2021,Gurugram,E-commerce,Seed,https://entrackr.com/2021/10/visual-content-production-platform-dresma-raises-3-mn-seed-round/,SVQuad
Clear,$75.00,25/10/2021,Bengaluru,Fintech,Series C,https://entrackr.com/2021/10/clear-raises-75-mn-in-series-c-from-kora-capital-stripe-and-others/,Kora Capital alongwith fintech giant Stripe;Alua Capital;Kora Capital
Mn. PharmEasy,$790.00,23/10/2021,Mumbai,Fintech,Series B,https://entrackr.com/2021/10/funding-acquisition-in-indian-startups-this-week-18-oct-23-oct/,Tiger Global;Falcon Edge;Plutus Wealth Management LLP
Avanti Finance,$15.00,28/10/2021,India,SaaS,Series A,https://yourstory.com/2021/10/funding-alert-avanti-finance-raises-15-million-fro,
Wiggles.in,$5.50,28/10/2021,India,D2C,Pre-Series A,https://yourstory.com/2021/10/d2c-pet-care-brand-wiggles-raises-pre-seriesa-round-anthill-ventures,Anthill Ventures;Panthera Peak Ventures
OSlash,$2.50,28/10/2021,India,General,Seed,https://yourstory.com/2021/10/funding-enterprise-software-startup-oslash-seed-round-accel,Accel;Accel Partners;General Atlantic;Multiples
Cloudphysician,$4.00,28/10/2021,Bengaluru,General,Pre-Series A,https://yourstory.com/2021/10/icu-solution-provider-cloudphysician-raises-pre-series-a-round,
SupplyNote,$1.20,28/10/2021,Kanpur,SaaS,Pre-Series A,https://yourstory.com/2021/10/saas-platform-supplynote-funding-venture-catalysts,Venture Catalysts;US-based
Koovers,$1.50,27/10/2021,Delhi,E-commerce,Seed,https://yourstory.com/2021/10/b2b-automobile-spare-parts-ecommerce-startup-koovers-funding-inflection-point-ventures,Inflection Point Ventures;JPIN-VCats;Stellaris Venture Partners
Zenduty,$1.90,27/10/2021,India,SaaS,Pre-Series A,https://yourstory.com/2021/10/funding-saas-startup-zenduty-startupxseed-ventures,StartupXseed Ventures;Powerhouse Ventures;Titan Capital;Supermorpheus;100X Entrepreneurs;Kwaish;Secure Octane Fund
Hyy.pe,$2.00,26/10/2021,Bengaluru,Web3 & Crypto,,https://yourstory.com/2021/10/funding-alert-nft-focused-startup-hyype-raises-2-million-elevation-capital,Elevation Capital
CHUPPS,$1.10,27/10/2021,India,D2C,Pre-Series A,https://yourstory.com/2021/10/d2c-footwear-brand-chupps-pre-series-a-funding,Stellaris Ven
Zolve,$40.00,27/10/2021,India,General,Series A,https://yourstory.com/2021/10/funding-alert-neobank-startup-zolve-dst-global,Partners of DST Global;Tiger Global;Alkeon Capital
SportZchain,$8.00,27/10/2021,India,Web3 & Crypto,Pre-Seed,https://yourstory.com/2021/10/fan-engagement-platform-sportzchain-raises-pre-seed-round,Darq Capital
DeHaat,$115.00,26/10/2021,India,Agritech,Series D,https://yourstory.com/2021/10/agritech-startup-dehaat-series-d-funding-sofina-lightrock-temasek,Belgium-based investment firm
Healofy,$5.75,26/10/2021,Gurugram,D2C,Series B,https://yourstory.com/2021/10/femtech-startup-healofy-raises-series-b-funding,
BankSathi,$0.48,25/10/2021,Delhi,Fintech,Seed,https://yourstory.com/2021/10/fintech-startup-banksathi-funding-hem-angels,
Kafqa Academy,$1.30,22/10/2021,Bengaluru,General,Seed,https://yourstory.com/2021/10/funding-alert-performing-arts-academy-kafqa-academy-seed-round,Global Founders Capital (GFC);Enzia Ventures;Kunal Shah
Clear,$75.00,24/10/2021,India,Fintech,Series C,https://yourstory.com/2021/10/funding-clear-raises-75-million-series-a,Kora Capital;Stripe;Alua Capital;Think Investments
Groww,$251.00,25/10/2021,India,General,Series E,https://yourstory.com/2021/10/investment-platform-groww-raises-series-e-iconiq-growth,Iconiq Growth;Lone Pine Capital;Steadfast
Storia,$6.00,23/10/2021,India,General,Series A,https://yourstory.com/2021/10/funding-alert-food-beverages-brand-storia-sixth-sense-ventures,
Stellapps,$18.00,25/10/2021,Bengaluru,Agritech,Series C,https://inc42.com/buzz/dairytech-startup-stellapps-raises-18-mn-series-c-funding/,Nutreco;Qualcomm Ventures;Celesta Capital;ABB Technology Ventures
Porter,$89.82,25/10/2021,Mumbai,Logistics,Series E,https://inc42.com/buzz/intracity-logistics-startup-porter-raises-inr-750-cr-eyes-expansion-to-35-cities/,Tiger Global Management;Vitruvian Partners;Sequoia Capital India;Lightrock India
O4S,$6.00,25/10/2021,Gurugram,Enterprise Tech,Series A,https://inc42.com/buzz/gurugram-based-saas-startup-o4s-raises-6-mn-in-series-a-funding/,Think Investments;Venture Highway;Amit Singhal;Subhrakant Panda;Bikram Singh Bedi
E42 (Light Information Systems),$5.40,26/10/2021,Pune,Enterprise Tech,Series A,https://inc42.com/buzz/e42-raises-5-4-mn-to-help-businesses-automate-people-centric-tasks/,Pavestone Ventures
Trishula,,26/10/2021,Hyderabad,Drone Technology,Acquisition,https://inc42.com/buzz/trentar-acquire-75-stake-in-drone-propulsion-startup-trishula/,Trentar
DeHaat,$115.00,27/10/2021,Patna,Agritech,Series D,https://inc42.com/buzz/full-stack-agritech-startup-dehaat-raises-115-mn-in-the-largest-agritech-round-in-india/,Sofina;Lightrock India;Temasek;Prosus Ventures;RTP Global;Sequoia Capital India;FMO
R For Rabbit,$4.79,27/10/2021,India,Ecommerce,,https://inc42.com/buzz/d2c-babycare-brand-r-for-rabbit-raises-inr-40-cr-plans-product-portfolio-expansion/,Xponentia Capital Partners
ACKO,$255.00,28/10/2021,Bengaluru,Fintech,Series D,https://inc42.com/buzz/acko-enters-unicorn-club-after-raising-255-mn-from-general-atlantic/,General Atlantic;Multiples Private Equity;Canada Pension Plan Investment Board;Lightspeed;Intact Ventures;Munich Re Ventures
Drip Capital,$40.00,28/10/2021,Mumbai,Fintech,Series C,https://inc42.com/buzz/drip-capital-bags-175-mn-to-scale-business-in-south-asia-latin-america/,TI Platform;Accel;Sequoia;Wing VC;Irongrey;GC1 Holdings
Hashtag Loyalty,$2.96,28/10/2021,Mumbai,Enterprise Tech,Acquisition,https://inc42.com/buzz/jubilant-foodworks-to-acquire-35-stake-in-crm-startup-hashtag-loyalty/,Jubilant Foodworks
Kinara Capital,$8.38,28/10/2021,Bengaluru,Fintech,Debt,https://inc42.com/buzz/fintech-lender-kinara-capital-raise-inr-70-cr-in-debt-funding/,Invest in Visions GmbH
Dot & Key,,22/10/2021,Kolkata,Ecommerce,Acquisition,https://inc42.com/buzz/nykaa-acquires-dot-key-to-foray-into-nutraceutical-space/,Nykaa
Milkbasket,$40.00,23/10/2021,India,Consumer Services,Acquisition,https://inc42.com/buzz/reliance-retail-completes-milkbasket-acquisition-acquires-96-49-stake/,Reliance Retail Ventures
Wiggles,$5.50,28/10/2021,India,D2C,,https://entrackr.com/2021/10/anthill-ventures-leads-5-5-mn-round-in-petcare-startup-wiggles/,Anthill Ventures;Panthera Peak Ventures;Varun Alagh;Nikhil Bhandarkar;Nachiket Deshpande
Rusabl,,27/10/2021,Chennai,E-commerce,Acquisition,https://entrackr.com/2021/10/thrasio-style-evenflow-acquires-chennai-based-rusabl/,Evenflow
E42,$5.40,26/10/2021,Pune,AI,Series A,https://entrackr.com/2021/10/pavestone-ventures-leads-5-4-mn-series-a-round-in-e42/,Pavestone Ventures
BASIC Home Loan,$3.50,25/10/2021,India,Fintech,Series A,https://entrackr.com/2021/10/fintech-startup-basic-home-loan-raises-3-5-mn-in-series-a/,Venture Catalysts;Gruhas Proptech;Earlsfield Capital;Good Capital;Picus Capital
Strobes,,28/10/2021,Hyderabad,Cybersecurity,Pre-Series A,https://yourstory.com/2021/10/funding-strobes-growth-capital-from-sucseed-indovation-fund,SucSEED Indovation Fund
ACKO Insurance,$255.00,28/10/2021,India,Insurtech,Series D,https://yourstory.com/2021/10/funding-alert-insurance-startup-acko-unicorn-general-atlantic,General Atlantic;Multiples;Canada Pension Plan Investment Board;Lightspeed;Intact Ventures;Munich Re Ventures
OLX People,,28/10/2021,India,HRtech,Acquisition,https://yourstory.com/2021/10/betterplace-acquires-olx-people-waah-jobs-blue-collar-workers,BetterPlace
Shumee,,27/10/2021,Bengaluru,D2C,Undisclosed,https://yourstory.com/2021/10/actor-parent-dia-mirza-invests-sustainable-toy-brand-shumee,Dia Mirza
Colexion,,27/10/2021,India,NFT,Undisclosed,https://yourstory.com/2021/10/blockchain-startup-polygon-investment-nft-marketplace-colexion,Polygon
Teacherr,,26/10/2021,Hyderabad,Edtech,Acquisition,https://yourstory.com/2021/10/infinity-learn-acquires-edtech-startup-teacherr,Infinity Learn
Polestar,,27/10/2021,India,D2C,Acquisition,https://yourstory.com/2021/10/upscalio-invests-polestar-trase-enters-travel-bags-footwear-segment,UpScalio
Collective Artists Network,,25/10/2021,India,Talent Management,Undisclosed,https://yourstory.com/2021/10/glance-investment-collective-artists-network-content-discovery,Glance
Curefoods,,22/10/2021,India,Foodtech,Acquisition,https://yourstory.com/2021/10/curefoods-acquires-food-brands-expand-cloud-kitchen-footprint,Curefoods
