Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Digit Insurance,$84.00,19/02/2020,Bengaluru,Fintech,,https://inc42.com/buzz/virat-kohli-anushka-sharma-invest-inr-2-5-cr-in-digit-insurance/,A91 Partners;TVS Capital;Faering Capital;Virat Kohli;Anushka Sharma;UBR Capital;Kapil Joshi;Bijan Kumar Mohanthy;Cornerstone Sports
InVideo,$2.50,19/02/2020,Mumbai,SaaS,Seed,https://inc42.com/buzz/surge-startup-invideo-bags-2-5-mn-funding-rolls-out-ai-powered-video-editor/,Sequoia Surge;Anand Chandrasekaran;Gokul Rajaram
CarCrew,,20/02/2020,Mumbai,Consumer Services,Acquisition,https://inc42.com/buzz/exclusive-tvs-group-acquires-carcrew-to-expand-after-sales-service-network/,TVS Automobile Solutions
Overcart,,21/02/2020,Delhi,E-commerce,Acquisition,https://inc42.com/buzz/detels-refurbished-platform-preloved-device-acquires-overcart/,PreLoved Device
Flutin,,25/02/2020,Noida,Media & Entertainment,Seed,https://inc42.com/buzz/sega-invests-in-music-streaming-service-flutin-to-promote-independent-artists/,SEGA;GHV Accelerator
Ezetap,$0.31,25/02/2020,Bengaluru,Fintech,,https://inc42.com/buzz/payments-solutions-provider-ezetap-gets-funding-from-parent-company/,Ezetap parent company Singapore
Unacademy,$110.00,19/02/2020,Bengaluru,Edtech,Series E,https://entrackr.com/2020/02/unacademy-scores-110-mn-general-atlantic-facebook/,General Atlantic;Sequoia Capital India;Facebook;Nexus Venture Partners;Steadview Capital;Blume Ventures
Elanic,,21/02/2020,Bengaluru,E-commerce,Acquisition,https://entrackr.com/2020/02/exclusive-sharechat-acquires-elanic-forays-into-social-commerce/,ShareChat
Prayaan Capital,$1.20,20/02/2020,Chennai,Fintech,Seed,https://yourstory.com/2020/02/funding-alert-fintech-startup-prayaan-capital-accion-venture-lab,Accion Venture Lab
Overcart,,20/02/2020,Delhi,E-commerce,Acquisition,https://yourstory.com/2020/02/preloved-device-acquires-refurbished-marketplace-overcart,PreLoved Device
Avalon Meta,$0.42,19/02/2020,Bengaluru,Edtech,Seed,https://yourstory.com/2020/02/funding-b2b-startup-avalon-meta-blockchain-peerplays,Peerplays;Purvi Capital;Abhinav Chhikara
SmartVizX,,19/02/2020,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2020/02/funding-vr-startup-smartvizx-trezi-rockstud-capital-ian-yournest,Rockstud Capital Investment Fund;IAN Fund;YourNest Venture Capital
