Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
STOPS,$1.00,08/07/2021,Delhi,General,Pre-Series A,https://entrackr.com/2021/07/backpacker-hostel-brand-gostops-raises-1-mn-in-pre-series-a/,Indian Angel Network (IAN);Yuj Ventures;Accor;The Chennai Angels;Chandigarh Angels;Lead Angels;Mumbai Angels Network;LetsVenture
Credit Fair,$15.00,14/07/2021,India,Fintech,Seed,https://yourstory.com/2021/07/funding-alert-credit-fair-fintech-startup-lending-equity-debt,Anand Ladsariya
Multiplier,$4.00,14/07/2021,India,General,Debt,https://yourstory.com/2021/07/startup-news-and-updates-daily-roundup-july-14-2021,Sequoia Capital India
Ati Motors,$3.50,14/07/2021,Bengaluru,General,Pre-Series A,https://yourstory.com/2021/07/funding-alert-autonomous-industrial-vehicle-maker-ati-motors,Blume Ventures;Livspace;Mark Zuckerberg;Jeff Bezos
Pratilipi,$48.00,14/07/2021,India,Gaming,Series B,https://yourstory.com/2021/07/funding-alert-pratilipi-krafton-inc-omidyar,South Korean gaming giant;Qiming Venture Partners;Omidyar Network India
Tuesday,$20.00,13/07/2021,India,Deeptech & AI,Bridge,https://yourstory.com/2021/07/funding-sapio-analytics-investment-rakesh-rathi-group,
Ennoventure Inc,$5.00,13/07/2021,India,Deeptech & AI,Series A,https://yourstory.com/2021/07/funding-ennoventure-inc-series-a-fenice-investment-group,Fenice Investment Group of USA
Pankhuri,$3.20,13/07/2021,Bengaluru,General,,https://yourstory.com/2021/07/funding-social-community-platform-women-pankhuri-sequoia-surge,Sequoia’s Surge;Surge
Trell,$45.00,13/07/2021,India,Deeptech & AI,Series B,https://yourstory.com/2021/07/social-commerce-startup-trell-45m-seriesb-mirae-asset,Mirae Asset;M Group
SMOOR,$5.99,12/07/2021,Bengaluru,Fintech,Seed,https://yourstory.com/2021/07/funding-alert-luxury-chocolate-brand-smoor-raises-undisclosed-amount,
Tide,$100.00,12/07/2021,India,General,Series C,https://yourstory.com/2021/07/funding-alert-uk-digital-business-financial-startup-tide-apax-digital,Apax Partners at $500 M valuation
Little Leap,$0.32,12/07/2021,Mumbai,Edtech,Seed,https://yourstory.com/2021/07/funding-alert-edtech-startup-little-leap-seed-round,First Cheque VC;LetsVenture
Kredent,$1.20,12/07/2021,Kolkata,Fintech,,https://yourstory.com/2021/07/funding-alert-kolkata-kredent-stockedge-elearnmarkets-kotak-securities,
Shiprocket,$41.30,10/07/2021,Delhi,E-commerce,Acquisition,https://yourstory.com/2021/07/jobs-roundup-shiprocket-startup-delhi-ecommerce-fulfillment,PayPal Ventures;Temasek Holdings
Instawork,$60.00,09/07/2021,Bengaluru,Deeptech & AI,Series C,https://yourstory.com/2021/07/funding-instawork-raises-60m-series-c-round-expand-work-marketplace,Craft Ventures
Powerplay,$5.20,09/07/2021,Bengaluru,General,,https://yourstory.com/2021/07/funding-construction-management-app-powerplay-sequoia-surge-accel-partners,Accel Partners
Vahak,$5.00,08/07/2021,Bengaluru,Logistics,Pre-Series A,https://yourstory.com/2021/07/funding-bengaluru-startup-vahak-pre-series-a-rtp-global,RTP Global;Luxor Capital;Kunal Shah
CRMNEXT,$16.00,08/07/2021,Noida,Deeptech & AI,Series B,https://yourstory.com/2021/07/funding-noida-based-crmnext-seriesb-avataar-ventures-ascent-capital,Avataar Ventures;Ascent Capital
DoSelect,,10/07/2021,Bengaluru,Edtech,Acquisition,https://inc42.com/buzz/skill-assessment-platform-doselect-acquired-by-infoedge/,InfoEdge
UrbanKisaan,,13/07/2021,Hyderabad,Agritech,Undisclosed,https://inc42.com/buzz/y-combinator-backed-urbankisaan-receives-investment-from-basf-vc/,BASF Venture Capital
The Ayurveda Company,,14/07/2021,India,Ecommerce,Undisclosed,https://inc42.com/buzz/d2c-brand-the-ayurveda-company-raises-undisclosed-amount/,GetVantage;Velocity;Shiprocket Capital
Spinny,$105.00,09/07/2021,Gurugram,Used cars,Series D,https://entrackr.com/2021/07/exclusive-tiger-global-leads-100-mn-series-d-round-in-spinny/,Tiger Global;Avenir Growth;General Catalyst;FJ Labs;GC DF Ventures
BHyve,$0.30,14/07/2021,Mumbai,SaaS,,https://yourstory.com/2021/07/funding-alert-jito-angel-network-saas-startup-bhyve,JITO Angel Network;LetsVenture;100X.VC
Indi Energy,,14/07/2021,India,energy storage,Seed,https://yourstory.com/2021/07/funding-alert-mumbai-angels-network-energy-storage-startup-indi-energy,Mumbai Angels Network
Bookee,,13/07/2021,India,SaaS,Pre-Seed,https://yourstory.com/2021/07/funding-saas-startup-bookee-pre-seed-round-antler-india,Antler India;Pallav Nadhani;Abhishek Rungta
LetsDressUp,$0.30,13/07/2021,Gurugram,fashion,Pre-Series A,https://yourstory.com/2021/07/funding-alert-letsdressup-pre-series-a-titan-capital-sequoia-capital,Titan Capital;Sequoia Capital;Lykke Capital;Hauz Khas Ventures;Sweta Rau
Vah Vah!,$1.85,13/07/2021,Bengaluru,edtech,Seed,https://yourstory.com/2021/07/funding-online-beauty-training-vah-vah-sequoia-capital-surge,Sequoia India's Surge
Arcana Network,$0.38,13/07/2021,Bengaluru,blockchain,Seed,https://yourstory.com/2021/07/funding-alert-blockchain-startup-arcana-coinbase-balaji-srinivasan,Balaji Srinivasan;Sandeep Nailwal;JD Kanani;Kendrick Nguyen;Santiago Santos;Kenetic Capital;AU21;John Lilic;Siddharth Menon;Tamar Menteshashvili;Aniket Jindal;Arcanum Capital
EasyAspataal,$0.48,12/07/2021,Mumbai,healthtech,Seed,https://yourstory.com/2021/07/funding-alert-venture-catalysts-seed-round-healthtech-startup-easyaspataal,Venture Catalysts;K Ganesh;Srinivasan Anamulo;Sumit Chazed;Sheela Anand;Praveen Das
Bikry,$1.30,12/07/2021,India,SaaS,,https://yourstory.com/2021/07/funding-alert-bikry-app-ycombinator,Y Combinator
Biocraft Innovation Technology,,08/07/2021,Noida,materials,Pre-Seed,https://yourstory.com/2021/07/funding-noida-biocraft-innovation-technology-jito-angel-network,JITO Angel Network
Codedamn,,08/07/2021,India,edtech,Pre-Seed,https://yourstory.com/2021/07/interactive-coding-platform-codedamn-pre-seed-round-antler-india,Antler India
CanPe,,08/07/2021,Bengaluru,fintech,Seed,https://yourstory.com/2021/07/funding-alert-debt-collections-platform-canpe-axilor-ventures,Axilor Ventures;Yatra Angel Network;Manipal Technologies;BetaPlus Capital Partners;Natarajan Ranganathan
