Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Miko,$2.75,12/10/2020,Mumbai,Deeptech & AI,Pre-Series B,https://inc42.com/buzz/miko-raises-inr-23-cr-from-stride-ventures-angel-investors/,Stride Ventures;Chiratae Ventures;YourNest Venture Capital;Keshav Murugesh
Finova Capital,$31.14,12/10/2020,Jaipur,Fintech,Series C,https://inc42.com/buzz/exclusive-nbfc-finova-capital-to-raise-around-inr-260-cr/,Sequoia Capital India;Faering Capital
Tango Eye,,13/10/2020,Delhi,Deeptech & AI,Seed,https://inc42.com/buzz/lenskart-invests-in-ai-powered-video-analytics-platform-tango-eye/,Lenskart;RiSo Capital Fund;Gaurav Gulati
FreshToHome,$130.00,13/10/2020,Bengaluru,E-commerce,Series C,https://inc42.com/buzz/freshtohome-in-talks-for-130-mn-funding-from-raed-ventures-dfc-others/,Investment Corporation of Dubai;Investcorp;Middle East Oils and Grains;DFC;Iron Pillar;Ascent Capital;David Wehner
Ninjacart,$30.00,12/10/2020,Bengaluru,Agritech,,https://entrackr.com/2020/10/walmart-and-flipkart-pumps-30-mn-more-in-ninjacart/,Walmart;Flipkart
Emotix,$1.59,09/10/2020,Mumbai,Deeptech & AI,Series A,https://entrackr.com/2020/10/chiratae-yournest-top-up-emotix-series-a-round/,Chiratae Ventures;YourNest;NASSCOM Chairman Keshav Murugesh
Treebo,$6.00,08/10/2020,Bengaluru,Travel & Hospitality,,https://entrackr.com/2020/10/treebo-scores-a-lifeline-raises-6-mn-from-existing-investors/,Matrix Partners India;SAIF Partners;Ward Ferry;Bertelsmann India Investments
Amazon Pay India,$83.84,08/10/2020,Bengaluru,Fintech,,https://entrackr.com/2020/10/amazon-pay-receives-rs-700-cr-holding-company/,Amazon Corporate Holdings
Tango Eye,,14/10/2020,Chennai,Deeptech & AI,Seed,https://yourstory.com/2020/10/funding-alert-lenskart-ai-video-analytics-startup-tango-eye,Lenskart;RiSo Capital;Gaurav Gulati
MikeLegal,,09/10/2020,Gurugram,SaaS,Seed,https://yourstory.com/2020/10/funding-alert-gurugram-legaltech-startup-mikelegal-sosv-artesian-vc,SOSV;Artesian VC
Bambrew,,08/10/2020,Bengaluru,Greentech,Pre-Seed,https://yourstory.com/2020/10/funding-alert-packaging-solution-startup-bambrew-upsparks,Upsparks;LetsVenture;Amity Capital Ventures;Amity Technology Incubator
Monet Networks,$0.50,08/10/2020,India,Deeptech & AI,Bridge,https://yourstory.com/2020/10/funding-alert-monet-networks-bridge-round-senseai-ventures,SenseAI Ventures
