Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Neobank Juno,$3.00,04/04/2020,Bengaluru,Fintech,Seed,https://yourstory.com/2020/04/funding-alert-neobank-juno-seed-sequoia-surge-polychain-capital,
Kitchens Centre,$4.19,02/04/2020,New Delhi,General,Seed,https://yourstory.com/2020/04/funding-alert-cloud-kitchen-startup-kitchens-centre-angellist-india,AngelList India;Alteria Capital
Ergos,$4.19,01/04/2020,Bengaluru,Agritech,Series A,https://inc42.com/buzz/agri-supply-chain-startup-ergos-bags-5-mn-from-aavishkaar-capital/,Aavishkaar Capital
Navi Technologies,$360.12,03/04/2020,Bengaluru,Fintech,,https://inc42.com/buzz/sachin-bansals-navi-continues-funding-spree-with-inr-3007-cr-round/,Sachin Bansal;Ankit Agarwal;Paresh Sukthankar;Anand Rao;MS Gopalakrishnan;Narayanan Venkitaman;Shweta Mani;Samit Shankar Shetty;Subramanian Mambakkam Suryanarayanan;Smitha Rao
Swiggy,$31.62,06/04/2020,Bengaluru,Foodtech,Series I,https://inc42.com/buzz/exclusive-tencent-leads-inr-264-cr-round-in-swiggy-to-support-grocery-delivery/,Tencent;Ark Impact Investments;Korea Investment Partners;MACM India Growth Fund
HealthAssure,$0.66,04/04/2020,Mumbai,Healthtech,Series A,https://inc42.com/buzz/healthassure-gets-funding-boost-from-existing-investor-blume-ventures/,Blume Ventures
Capital Float,$15.00,07/04/2020,Bengaluru,Fintech,Series E,https://inc42.com/buzz/exclusive-capital-float-gets-4-8-mn-top-up-from-existing-investors/,Ribbit Capital;Amazon;SAIF Partners;Sequoia Capital India
Paytm First Games,$0.65,02/04/2020,India,Media & Entertainment,,https://inc42.com/buzz/paytm-first-games-gets-5-4-mn-from-agtech-media/,AGTech Media
Fingerlix,$1.71,07/04/2020,Mumbai,Foodtech,Series C,https://entrackr.com/2020/04/exclusive-fingerlix-valuation-touches-rs-337-cr-in-fresh-round/,Accel Partners;Zephyr Peacock;Swiggy;RB Investments
Embibe,$59.88,06/04/2020,Bengaluru,Edtech,,https://entrackr.com/2020/04/exclusive-reliance-industries-pumps-rs-500-cr-in-embibe/,Reliance Industries Limited
Coverfox,$3.59,04/04/2020,Mumbai,Fintech,,https://entrackr.com/2020/04/coverfox-receives-rs-30-cr-parent-entity/,Glitterbug Technologies
Zomato,$5.00,04/04/2020,Gurugram,Foodtech,Series J,https://entrackr.com/2020/04/zomato-inches-closer-to-swiggys-valuation/,Pacific Horizon Investment Trust
Navi Technologies,$360.12,02/04/2020,Bengaluru,Fintech,,https://entrackr.com/2020/04/exclusive-sachin-bansal-leads-rs-3007-cr-round-navi-technologies/,Sachin Bansal;Ankit Aggarwal;Paresh Sukthankar;Samit Shetty;Anand Rao
Mera Cashier,$0.15,02/04/2020,Noida,Fintech,Bridge,https://yourstory.com/2020/04/funding-alert-fintech-startup-mera-cashier-sukhbir-singh,Sukhbir Singh;India Accelerator;Boudhik Ventures;Shankar Nath;Shaurya Garg
Camp K12,$4.00,02/04/2020,Gurugram,Edtech,Seed,https://yourstory.com/2020/04/funding-alert-matrix-partners-india-saif-partners-edtech-camp-k12,Matrix Partners India;SAIF Partners
